Column1,Season,Episode,Sentence,Name,Allegiance ,N_serie,N_Season,Emision Date
20290,Season 6,the winds of winter,You’re not going to die,Eddard Stark,House Stark,60,10,26/06/2016
20291,Season 6,the winds of winter,Get her some water,Eddard Stark,House Stark,60,10,26/06/2016
20292,Season 6,the winds of winter,"No, no water",Lyanna Mormont,House Stark,60,10,26/06/2016
20293,Season 6,the winds of winter,Is there a maester?,Eddard Stark,House Stark,60,10,26/06/2016
20294,Season 6,the winds of winter,"Please Listen to me, Ned",Lyanna Mormont,House Stark,60,10,26/06/2016
20295,Season 6,the winds of winter,"If Robert finds out, he’ll kill him, you know he will You have to protect him Promise me, Ned Promise me",Lyanna Mormont,House Stark,60,10,26/06/2016
20296,Season 6,the winds of winter,"Promise me, Ned Promise me",Lyanna Mormont,House Stark,60,10,26/06/2016
20298,Season 6,the winds of winter,We didn’t invade We were invited,Tormund,Free Folk,60,10,26/06/2016
20300,Season 6,the winds of winter,"The free folk, the northerners, and the Knights of the Vale fought bravely, fought together, and we won My father uses to say we find our true friends on the battlefield",Jon Snow,House Stark,60,10,26/06/2016
20302,Season 6,the winds of winter,"The war is not over And I promise you, friend, the true enemy won’t wait out the storm He brings the storm",Jon Snow,House Stark,60,10,26/06/2016
20303,Season 6,the winds of winter,"Your son was butchered at the Red Wedding, Lord Manderly But you refused the call You swore allegiance to House Stark, Lord Glover, but in their hour of greatest need, you refused the call And you, Lord Cerwyn, your father was skinned alive by Ramsay Bolton Still you refuse the call But House Mormont remembers The North remembers We know no king but the King in the North whose name is Stark I don’t care if he’s a bastard Ned Stark’s blood runs through his veins He’s my king from this day until his last day",Lyanna Mormont,House Stark,60,10,26/06/2016
20306,Season 6,the winds of winter,"There’s nothing to forgive, my lord",Jon Snow,House Stark,60,10,26/06/2016
20310,Season 6,the winds of winter,Come on,Jaime Lannister,House Lannister,60,10,26/06/2016
20311,Season 6,the winds of winter,"I now proclaim Cersei of the House Lannister First of Her Name, Queen of the Andals and the First Men, Protector of the Seven Kingdoms",Maester Qyburn,House Lannister,60,10,26/06/2016
20312,Season 6,the winds of winter,Long may she reign,Maester Qyburn,House Lannister,60,10,26/06/2016
20313,Season 7,dragonstone,"Youre wonder why I brought you all here After all, we just had a feast Since when does old Walder give us two feasts in a single fortnight?",Walder Frey,House Frey,61,1,16/07/2017
20314,Season 7,dragonstone,"Well, its no good being lord of the Riverlands if you cant celebrate with your family Thats what I say",Walder Frey,House Frey,61,1,16/07/2017
20315,Season 7,dragonstone,"Ive gathered every Frey who means a damn thing so I can tell you my plans for this great house now that winter has come But first, a toast! No more of that Dornish horse piss! This is the finest Arbor gold! Proper wine for proper heroes",Walder Frey,House Frey,61,1,16/07/2017
20316,Season 7,dragonstone,Stand together,Walder Frey,House Frey,61,1,16/07/2017
20318,Season 7,dragonstone,Not you Im not wasting good wine on a damn woman,Walder Frey,House Frey,61,1,16/07/2017
20319,Season 7,dragonstone,"Maybe Im not the most pleasant man Ill admit it But Im proud of you lot Youre my family, the men who helped me slaughter the Starks at the Red Wedding",Walder Frey,House Frey,61,1,16/07/2017
20320,Season 7,dragonstone,"Yes, yes Cheer Brave men, all of you Butchered a woman pregnant with her babe Cut the throat of a mother of five Slaughtered your guests after inviting them into your home But you didnt slaughter every one of the Starks",Walder Frey,House Frey,61,1,16/07/2017
20321,Season 7,dragonstone,"No, no, that was your mistake You should have ripped them all out, root and stem",Walder Frey,House Frey,61,1,16/07/2017
20322,Season 7,dragonstone,Leave one wolf alive and the sheep are never safe,Walder Frey,House Frey,61,1,16/07/2017
20323,Season 7,dragonstone,"When people ask you what happened here, tell them the North remembers Tell them winter came for House Frey",Arya Stark,House Stark,61,1,16/07/2017
20325,Season 7,dragonstone,"Im Meera Reed, daughter of Howland Reed This is Brandon Stark, son of Ned Stark",Meera Reed,House Stark,61,1,16/07/2017
20327,Season 7,dragonstone,You were at the Fist of the First Men You were at Hardhome Youve seen the Army of the Dead Youve seen the Night King Hes coming for us For all of us,Bran Stark,House Stark,61,1,16/07/2017
20329,Season 7,dragonstone,"I want every northern maester to scour their records for any mention of dragonglass Dragonglass kills white walkers Its more valuable to us now than gold We need to find it, we need to mine it, we need to make weapons from it Everyone aged 10 to 60 will drill daily with spears, pikes, bow and arrow",Jon Snow,House Stark,61,1,16/07/2017
20330,Season 7,dragonstone,Its about time we taught these boys of summer how to fight,Robett Glover,House Stark,61,1,16/07/2017
20331,Season 7,dragonstone,Not just the boys,Jon Snow,House Stark,61,1,16/07/2017
20332,Season 7,dragonstone,We cant defend the North if only half the population is fighting,Jon Snow,House Stark,61,1,16/07/2017
20333,Season 7,dragonstone,You expect me to put a spear in my granddaughters hand?,Robett Glover,House Stark,61,1,16/07/2017
20334,Season 7,dragonstone,"I dont plan on knitting by the fire while men fight for me I might be small, Lord Glover, and I might be a girl, but I am every bit as much a Northerner as you",Lyanna Mormont,House Stark,61,1,16/07/2017
20335,Season 7,dragonstone,"Indeed you are, my lady No one has questioned-",Robett Glover,House Stark,61,1,16/07/2017
20336,Season 7,dragonstone,And I dont need your permission to defend the North,Lyanna Mormont,House Stark,61,1,16/07/2017
20337,Season 7,dragonstone,"Well begin training every man, woman, boy, and girl on Bear Island",Lyanna Mormont,House Stark,61,1,16/07/2017
20338,Season 7,dragonstone,"While were preparing for attack, we need to shore up our defenses The only thing standing between us and the Army of the Dead is the Wall and the Wall hasnt been properly manned in centuries Im not the king of the Free Folk",Jon Snow,House Stark,61,1,16/07/2017
20339,Season 7,dragonstone,But if were going to survive this winter together.,Jon Snow,House Stark,61,1,16/07/2017
20340,Season 7,dragonstone,You want us to man the castles for you?,Tormund,Free Folk,61,1,16/07/2017
20341,Season 7,dragonstone,Last time we saw the Night King was at Hardhome The closest castle to Hardhome is Eastwatch-by-the-Sea,Jon Snow,House Stark,61,1,16/07/2017
20342,Season 7,dragonstone,Then thats where Ill go Looks like were the Nights Watch now,Tormund,Free Folk,61,1,16/07/2017
20343,Season 7,dragonstone,"If they breach the wall, the first two castles in their path are Last Hearth and Karhold",Jon Snow,House Stark,61,1,16/07/2017
20344,Season 7,dragonstone,The Umbers and the Karstarks betrayed the North Their castles should be torn down with not a stone left standing,Yohn Royce,House Arryn,61,1,16/07/2017
20345,Season 7,dragonstone,"The castles committed no crimes And we need every fortress we have for the war to come We should give the Last Hearth and Karhold to new families, loyal families who supported us against Ramsay",Sansa Stark,House Stark,61,1,16/07/2017
20347,Season 7,dragonstone,The Umbers and the Karstarks have fought beside the Starks for centuries Theyve kept faith for generation after generation,Jon Snow,House Stark,61,1,16/07/2017
20348,Season 7,dragonstone,And then they broke faith,Sansa Stark,House Stark,61,1,16/07/2017
20349,Season 7,dragonstone,Im not going to strip these families of their ancestral homes because of the crimes of a few reckless sons,Jon Snow,House Stark,61,1,16/07/2017
20350,Season 7,dragonstone,So theres no punishment for treason and no reward for loyalty?,Sansa Stark,House Stark,61,1,16/07/2017
20351,Season 7,dragonstone,The punishment for treason is death Smalljon Umber died on the field of battle Harald Karstark died on the field of battle,Jon Snow,House Stark,61,1,16/07/2017
20352,Season 7,dragonstone,They died fighting for Ramsay Give the castles to the families of the men who died fighting for you,Sansa Stark,House Stark,61,1,16/07/2017
20353,Season 7,dragonstone,"When I was Lord Commander of the Nights Watch I executed men who betrayed me I executed men who refused to follow orders My father always said, The man who passes the sentence should swing the sword, and I have tried to live by those words But I will not punish a son for his fathers sins, and I will not take a family home away from a family it has belonged to for centuries That is my decision, and my decision is final",Jon Snow,House Stark,61,1,16/07/2017
20354,Season 7,dragonstone,Ned Umber,Jon Snow,House Stark,61,1,16/07/2017
20355,Season 7,dragonstone,Alys Karstark,Jon Snow,House Stark,61,1,16/07/2017
20356,Season 7,dragonstone,"For centuries, our families fought side by side on the battlefield I ask you to pledge your loyalty once again to House Stark, to serve as our bannermen and come to our aid whenever called upon",Jon Snow,House Stark,61,1,16/07/2017
20357,Season 7,dragonstone,Stand,Jon Snow,House Stark,61,1,16/07/2017
20358,Season 7,dragonstone,"Yesterdays wars dont matter anymore The North needs to band together, all the living north Will you stand beside me, Ned and Alys, now and always? NED",Jon Snow,House Stark,61,1,16/07/2017
20360,Season 7,dragonstone,"You are my sister, but I am king now",Jon Snow,House Stark,61,1,16/07/2017
20361,Season 7,dragonstone,Will you start wearing a crown?,Sansa Stark,House Stark,61,1,16/07/2017
20362,Season 7,dragonstone,"When you question my decisions in front of the other lords and ladies, you undermine me",Jon Snow,House Stark,61,1,16/07/2017
20363,Season 7,dragonstone,So I cant question your decisions anymore?,Sansa Stark,House Stark,61,1,16/07/2017
20364,Season 7,dragonstone,"Of course you can, but-",Jon Snow,House Stark,61,1,16/07/2017
20365,Season 7,dragonstone,Joffrey never let anyone question his authority You think he was a good king?,Sansa Stark,House Stark,61,1,16/07/2017
20366,Season 7,dragonstone,Do you think Im Joffrey?,Jon Snow,House Stark,61,1,16/07/2017
20367,Season 7,dragonstone,Youre as far from Joffrey as anyone Ive ever met,Sansa Stark,House Stark,61,1,16/07/2017
20368,Season 7,dragonstone,Thank you,Jon Snow,House Stark,61,1,16/07/2017
20369,Season 7,dragonstone,"Youre good at this, you know",Sansa Stark,House Stark,61,1,16/07/2017
20370,Season 7,dragonstone,At what?,Jon Snow,House Stark,61,1,16/07/2017
20371,Season 7,dragonstone,At ruling,Sansa Stark,House Stark,61,1,16/07/2017
20372,Season 7,dragonstone,No,Jon Snow,House Stark,61,1,16/07/2017
20373,Season 7,dragonstone,"You are You are They respect you, they really do, but you have to-",Sansa Stark,House Stark,61,1,16/07/2017
20374,Season 7,dragonstone,Why are you laughing?,Sansa Stark,House Stark,61,1,16/07/2017
20375,Season 7,dragonstone,What did father used to say? Everything before the word but is horse shit,Jon Snow,House Stark,61,1,16/07/2017
20376,Season 7,dragonstone,He never said that to me,Sansa Stark,House Stark,61,1,16/07/2017
20377,Season 7,dragonstone,"No No, he never cursed in front of his girls",Jon Snow,House Stark,61,1,16/07/2017
20378,Season 7,dragonstone,"Because he was trying to protect us He never wanted us to see how dirty the world really is, but Father couldnt protect me and neither can you Stop trying",Sansa Stark,House Stark,61,1,16/07/2017
20379,Season 7,dragonstone,"All right, Ill stop trying to protect you and you stop trying to undermine me",Jon Snow,House Stark,61,1,16/07/2017
20380,Season 7,dragonstone,Im not trying to undermine you,Sansa Stark,House Stark,61,1,16/07/2017
20381,Season 7,dragonstone,"You have to be smarter than Father You need to be smarter than Robb I loved them, I miss them, but they made stupid mistakes, and they both lost their heads for it",Sansa Stark,House Stark,61,1,16/07/2017
20382,Season 7,dragonstone,And how should I be smarter? By listening to you?,Jon Snow,House Stark,61,1,16/07/2017
20383,Season 7,dragonstone,Would that be so terrible?,Sansa Stark,House Stark,61,1,16/07/2017
20385,Season 7,dragonstone,"Cersei of House Lannister, First of Her Name, Queen of the Andals and the First Men, Protector of the Seven Kingdoms",Jon Snow,House Stark,61,1,16/07/2017
20386,Season 7,dragonstone,What does she want?,Sansa Stark,House Stark,61,1,16/07/2017
20387,Season 7,dragonstone,Come to Kings Landing Bend the knee or suffer the fate of all traitors,Jon Snow,House Stark,61,1,16/07/2017
